date,state,district,pincode,demo_age_5_17,demo_age_17_
06-09-25,Telangana,Nirmal,504205,2,0
06-09-25,Telangana,Nizamabad,503111,0,3
06-09-25,Telangana,Nizamabad,503188,0,2
06-09-25,Telangana,Nizamabad,503202,1,9
06-09-25,Telangana,Nizamabad,503224,4,42
06-09-25,Telangana,Nizamabad,503225,1,9
06-09-25,Telangana,Nizamabad,503245,5,24
06-09-25,Telangana,Nizamabad,503246,0,19
06-09-25,Telangana,Nizamabad,503308,1,16
06-09-25,Telangana,Peddapalli,505174,0,1
06-09-25,Telangana,Peddapalli,505186,3,11
06-09-25,Telangana,Peddapalli,505187,1,15
06-09-25,Telangana,Rajanna Sircilla,505303,5,33
06-09-25,Telangana,Rajanna Sircilla,505402,0,1
06-09-25,Telangana,Rajanna Sircilla,505404,0,2
06-09-25,Telangana,Rajanna Sircilla,505405,0,5
06-09-25,Telangana,Sangareddy,502221,1,4
06-09-25,Telangana,Sangareddy,502249,1,4
06-09-25,Telangana,Sangareddy,502291,1,10
06-09-25,Telangana,Sangareddy,502295,1,3
06-09-25,Telangana,Sangareddy,502300,2,8
06-09-25,Telangana,Sangareddy,502306,0,3
06-09-25,Telangana,Sangareddy,502313,1,5
06-09-25,Telangana,Siddipet,502107,4,32
06-09-25,Telangana,Siddipet,502114,1,10
06-09-25,Telangana,Siddipet,502277,0,5
06-09-25,Telangana,Siddipet,502311,0,11
06-09-25,Telangana,Suryapet,508223,0,14
06-09-25,Telangana,Suryapet,508233,2,8
06-09-25,Telangana,Suryapet,508246,7,62
06-09-25,Telangana,Suryapet,508280,5,48
06-09-25,Telangana,Vikarabad,501106,0,14
06-09-25,Telangana,Vikarabad,501158,10,43
06-09-25,Telangana,Vikarabad,501502,1,18
06-09-25,Telangana,Vikarabad,509311,0,1
06-09-25,Telangana,Wanaparthy,509110,5,7
06-09-25,Telangana,Warangal,506005,1,4
06-09-25,Telangana,Warangal,506122,3,5
06-09-25,Telangana,Warangal,506132,6,24
06-09-25,Telangana,Warangal,506134,1,3
06-09-25,Telangana,Warangal,506169,1,2
06-09-25,Telangana,Warangal,506222,0,4
06-09-25,Telangana,Warangal,506244,0,15
06-09-25,Telangana,Warangal,506331,1,6
06-09-25,Telangana,Warangal,506332,1,4
06-09-25,Telangana,Warangal,506342,0,3
06-09-25,Telangana,Warangal,506371,0,1
06-09-25,Telangana,Warangal (urban),505498,0,1
06-09-25,Telangana,Warangal Rural,506313,0,16
06-09-25,Telangana,Warangal Rural,506330,1,32
06-09-25,Telangana,Warangal Urban,505102,0,1
06-09-25,Telangana,Warangal Urban,506001,0,4
06-09-25,Telangana,Yadadri.,508113,1,11
06-09-25,Telangana,Adilabad,504001,2,22
06-09-25,Telangana,Adilabad,504104,1,1
06-09-25,Telangana,Adilabad,504205,1,4
06-09-25,Telangana,Adilabad,504216,0,2
06-09-25,Telangana,Adilabad,504272,2,1
06-09-25,Telangana,Adilabad,504295,0,4
06-09-25,Telangana,Adilabad,504309,0,18
06-09-25,Telangana,Adilabad,504312,1,9
06-09-25,Telangana,Adilabad,504313,0,3
06-09-25,Telangana,Adilabad,504346,1,8
06-09-25,Telangana,Bhadradri Kothagudem,507111,0,8
06-09-25,Telangana,Bhadradri Kothagudem,507116,1,9
06-09-25,Telangana,Bhadradri Kothagudem,507123,6,23
06-09-25,Telangana,Bhadradri Kothagudem,507166,3,22
06-09-25,Telangana,Bhadradri Kothagudem,507301,7,21
06-09-25,Telangana,Hanumakonda,505102,0,11
06-09-25,Telangana,Hanumakonda,505498,0,1
06-09-25,Telangana,Hanumakonda,506145,0,3
06-09-25,Telangana,Hanumakonda,506164,1,14
06-09-25,Telangana,Hyderabad,500001,0,5
06-09-25,Telangana,Hyderabad,500003,3,17
06-09-25,Telangana,Hyderabad,500011,1,7
06-09-25,Telangana,Hyderabad,500013,4,22
06-09-25,Telangana,Hyderabad,500031,1,2
06-09-25,Telangana,Hyderabad,500040,3,6
06-09-25,Telangana,Hyderabad,500049,2,6
06-09-25,Telangana,Hyderabad,500053,2,19
06-09-25,Telangana,Hyderabad,500072,1,4
06-09-25,Telangana,Jagitial,505325,1,10
06-09-25,Telangana,Jagitial,505327,1,9
06-09-25,Telangana,Jagitial,505331,0,6
06-09-25,Telangana,Jagitial,505453,4,5
06-09-25,Telangana,Jagitial,505529,0,2
06-09-25,Telangana,Jangoan,506143,2,20
06-09-25,Telangana,Jangoan,506167,0,27
06-09-25,Telangana,Jangoan,506244,0,10
06-09-25,Telangana,Jangoan,506367,0,4
06-09-25,Telangana,Jayashankar Bhupalpally,505184,0,1
06-09-25,Telangana,Jayashankar Bhupalpally,505503,1,25
06-09-25,Telangana,Jayashankar Bhupalpally,506345,0,8
06-09-25,Telangana,Jayashankar Bhupalpally,506366,1,10
06-09-25,Telangana,Jogulamba Gadwal,509132,1,15
06-09-25,Telangana,Jogulamba Gadwal,509152,1,13
06-09-25,Telangana,K.v. Rangareddy,500039,1,7
06-09-25,Telangana,K.v. Rangareddy,500051,1,1
06-09-25,Telangana,K.v. Rangareddy,500052,0,15
06-09-25,Telangana,K.v. Rangareddy,500104,0,4
06-09-25,Telangana,K.v. Rangareddy,501121,0,10
06-09-25,Telangana,K.v. Rangareddy,501141,1,11
06-09-25,Telangana,K.v. Rangareddy,501301,1,6
06-09-25,Telangana,K.v. Rangareddy,501502,2,8
06-09-25,Telangana,K.v. Rangareddy,501506,0,1
06-09-25,Telangana,K.v. Rangareddy,501511,0,1
06-09-25,Telangana,K.v. Rangareddy,502345,1,0
06-09-25,Telangana,K.v. Rangareddy,509216,2,23
06-09-25,Telangana,K.v. Rangareddy,509408,0,28
06-09-25,Telangana,K.v. Rangareddy,509410,0,5
06-09-25,Telangana,Kamareddy,503120,0,2
06-09-25,Telangana,Kamareddy,503145,0,6
06-09-25,Telangana,Kamareddy,503187,4,15
06-09-25,Telangana,Kamareddy,503309,2,5
06-09-25,Telangana,Kamareddy,503321,2,4
06-09-25,Telangana,Karimnagar,505188,1,3
06-09-25,Telangana,Karimnagar,505211,1,5
06-09-25,Telangana,Karimnagar,505305,2,3
06-09-25,Telangana,Karimnagar,505307,0,1
06-09-25,Telangana,Karimnagar,505327,1,5
06-09-25,Telangana,Karimnagar,505331,0,3
06-09-25,Telangana,Karimnagar,505445,1,11
06-09-25,Telangana,Karimnagar,505453,0,1
06-09-25,Telangana,Karimnagar,505455,0,2
06-09-25,Telangana,Karimnagar,505462,0,1
06-09-25,Telangana,Karimnagar,505467,1,10
06-09-25,Telangana,Karimnagar,505501,0,7
06-09-25,Telangana,Karimnagar,505528,0,6
06-09-25,Telangana,Khammam,507124,1,1
06-09-25,Telangana,Khammam,507158,0,5
06-09-25,Telangana,Khammam,507161,1,20
06-09-25,Telangana,Khammam,507164,2,22
06-09-25,Telangana,Khammam,507168,0,4
06-09-25,Telangana,Khammam,507201,2,4
06-09-25,Telangana,Khammam,507203,1,5
06-09-25,Telangana,Khammam,507304,0,4
06-09-25,Telangana,Komaram Bheem,504313,1,12
06-09-25,Telangana,Mahabubabad,506134,1,11
06-09-25,Telangana,Mahabubabad,506135,0,7
06-09-25,Telangana,Mahabubabad,507122,0,1
06-09-25,Telangana,Mahabubnagar,509120,1,5
06-09-25,Telangana,Mahabubnagar,509126,0,2
06-09-25,Telangana,Mahabubnagar,509130,1,3
06-09-25,Telangana,Mahabubnagar,509131,1,4
06-09-25,Telangana,Mahabubnagar,509135,0,8
06-09-25,Telangana,Mahabubnagar,509205,2,4
06-09-25,Telangana,Mahabubnagar,509206,1,17
06-09-25,Telangana,Mahabubnagar,509210,2,11
06-09-25,Telangana,Mahabubnagar,509216,0,4
06-09-25,Telangana,Mahabubnagar,509349,1,7
06-09-25,Telangana,Mahabubnagar,509351,2,1
06-09-25,Telangana,Mahabubnagar,509353,2,6
06-09-25,Telangana,Mahabubnagar,509375,1,37
06-09-25,Telangana,Mahabubnagar,509381,0,6
06-09-25,Telangana,Mancherial,504205,1,26
06-09-25,Telangana,Mancherial,504219,0,6
06-09-25,Telangana,Mancherial,504251,0,19
06-09-25,Telangana,Mancherial,504302,0,12
06-09-25,Telangana,Medak,502102,3,22
06-09-25,Telangana,Medak,502107,1,1
06-09-25,Telangana,Medak,502117,1,4
06-09-25,Telangana,Medak,502130,0,2
08-09-25,Telangana,Adilabad,504201,0,7
08-09-25,Telangana,Adilabad,504251,0,1
08-09-25,Telangana,Adilabad,504273,2,2
08-09-25,Telangana,Adilabad,504294,1,2
08-09-25,Telangana,Adilabad,504295,0,6
08-09-25,Telangana,Adilabad,504306,0,1
08-09-25,Telangana,Adilabad,504310,1,6
08-09-25,Telangana,Adilabad,504323,0,6
08-09-25,Telangana,Bhadradri Kothagudem,507137,6,15
08-09-25,Telangana,Bhadradri Kothagudem,507303,0,3
08-09-25,Telangana,Hanumakonda,505471,0,6
08-09-25,Telangana,Hanumakonda,505497,0,2
08-09-25,Telangana,Hanumakonda,506001,6,52
08-09-25,Telangana,Hanumakonda,506006,0,1
08-09-25,Telangana,Hanumakonda,506009,0,5
08-09-25,Telangana,Hanumakonda,506310,0,11
08-09-25,Telangana,Hyderabad,500008,10,82
08-09-25,Telangana,Hyderabad,500018,5,41
08-09-25,Telangana,Hyderabad,500023,4,27
08-09-25,Telangana,Hyderabad,500040,1,11
08-09-25,Telangana,Hyderabad,500050,1,4
08-09-25,Telangana,Hyderabad,500059,5,50
08-09-25,Telangana,Hyderabad,500062,3,8
08-09-25,Telangana,Hyderabad,500072,1,8
08-09-25,Telangana,Hyderabad,500078,0,3
08-09-25,Telangana,Hyderabad,500088,0,1
08-09-25,Telangana,Jagitial,505327,2,18
08-09-25,Telangana,Jagitial,505331,0,14
08-09-25,Telangana,Jagitial,505425,0,12
08-09-25,Telangana,Jagitial,505455,0,14
08-09-25,Telangana,Jagitial,505529,3,11
08-09-25,Telangana,Jangoan,506167,3,32
08-09-25,Telangana,Jangoan,506222,0,6
08-09-25,Telangana,Jangoan,506224,2,6
08-09-25,Telangana,Jangoan,506244,0,1
08-09-25,Telangana,Jangoan,506301,1,13
08-09-25,Telangana,Jangoan,506302,4,42
08-09-25,Telangana,Jangoan,506367,0,5
08-09-25,Telangana,Jayashankar Bhupalpally,505504,0,1
08-09-25,Telangana,Jayashankar Bhupalpally,506169,3,10
08-09-25,Telangana,Jayashankar Bhupalpally,506348,0,16
08-09-25,Telangana,Jayashankar Bhupalpally,506356,1,29
08-09-25,Telangana,Jogulamba Gadwal,509129,1,12
08-09-25,Telangana,Jogulamba Gadwal,509152,1,22
08-09-25,Telangana,K.v. Rangareddy,500014,0,2
08-09-25,Telangana,K.v. Rangareddy,500018,3,9
08-09-25,Telangana,K.v. Rangareddy,500049,7,42
08-09-25,Telangana,K.v. Rangareddy,500055,5,11
08-09-25,Telangana,K.v. Rangareddy,500058,4,28
08-09-25,Telangana,K.v. Rangareddy,500078,6,25
08-09-25,Telangana,K.v. Rangareddy,500086,0,20
08-09-25,Telangana,K.v. Rangareddy,500087,0,4
08-09-25,Telangana,K.v. Rangareddy,501359,3,46
08-09-25,Telangana,K.v. Rangareddy,501509,7,26
08-09-25,Telangana,K.v. Rangareddy,502345,0,1
08-09-25,Telangana,K.v. Rangareddy,509202,0,8
08-09-25,Telangana,K.v. Rangareddy,509207,5,46
08-09-25,Telangana,K.v. Rangareddy,509325,9,61
08-09-25,Telangana,K.v. Rangareddy,509340,1,3
08-09-25,Telangana,Kamareddy,503145,2,11
08-09-25,Telangana,Kamareddy,503301,1,4
08-09-25,Telangana,Karimnagar,505122,3,32
08-09-25,Telangana,Karimnagar,505129,1,13
08-09-25,Telangana,Karimnagar,505152,0,3
08-09-25,Telangana,Karimnagar,505184,0,22
08-09-25,Telangana,Karimnagar,505209,3,31
08-09-25,Telangana,Karimnagar,505301,1,14
08-09-25,Telangana,Karimnagar,505302,0,3
08-09-25,Telangana,Karimnagar,505415,1,27
08-09-25,Telangana,Karimnagar,505453,0,6
08-09-25,Telangana,Karimnagar,505454,3,10
08-09-25,Telangana,Karimnagar,505468,3,11
08-09-25,Telangana,Karimnagar,505470,3,39
08-09-25,Telangana,Karimnagar,505471,0,7
08-09-25,Telangana,Karimnagar,505526,2,14
08-09-25,Telangana,Karimnagar,505529,0,8
08-09-25,Telangana,Karimnagar,505530,0,13
08-09-25,Telangana,Karimnagar,505531,1,24
08-09-25,Telangana,Khammam,507001,3,27
08-09-25,Telangana,Khammam,507101,0,3
08-09-25,Telangana,Khammam,507140,0,1
08-09-25,Telangana,Khammam,507157,3,11
08-09-25,Telangana,Khammam,507158,1,18
08-09-25,Telangana,Khammam,507159,8,26
08-09-25,Telangana,Khammam,507160,4,33
08-09-25,Telangana,Khammam,507165,1,13
08-09-25,Telangana,Khammam,507168,1,14
08-09-25,Telangana,Khammam,507169,3,6
08-09-25,Telangana,Khammam,507302,1,12
08-09-25,Telangana,Khammam,507305,2,19
08-09-25,Telangana,Khammam,507318,3,11
08-09-25,Telangana,Komaram Bheem,504219,0,1
08-09-25,Telangana,Komaram Bheem,504294,4,28
08-09-25,Telangana,Komaram Bheem,504296,6,75
08-09-25,Telangana,Komaram Bheem,504311,2,0
08-09-25,Telangana,Mahabubabad,506104,2,7
08-09-25,Telangana,Mahabubabad,506315,1,28
08-09-25,Telangana,Mahabubabad,506317,1,3
08-09-25,Telangana,Mahabubabad,506332,0,2
08-09-25,Telangana,Mahabubabad,506368,0,1
08-09-25,Telangana,Mahabubabad,506381,2,40
08-09-25,Telangana,Mahabubnagar,509110,1,8
08-09-25,Telangana,Mahabubnagar,509129,0,4
08-09-25,Telangana,Mahabubnagar,509152,2,11
08-09-25,Telangana,Mahabubnagar,509201,1,11
08-09-25,Telangana,Mahabubnagar,509202,5,44
08-09-25,Telangana,Mahabubnagar,509208,5,11
08-09-25,Telangana,Mahabubnagar,509216,0,2
08-09-25,Telangana,Mahabubnagar,509311,2,4
08-09-25,Telangana,Mahabubnagar,509326,1,3
08-09-25,Telangana,Mahabubnagar,509358,0,2
08-09-25,Telangana,Mahabubnagar,509360,1,0
08-09-25,Telangana,Mahabubnagar,509408,1,4
08-09-25,Telangana,Mahabubnagar,509410,3,2
08-09-25,Telangana,Mancherial,504204,2,14
08-09-25,Telangana,Mancherial,504214,2,12
08-09-25,Telangana,Mancherial,504272,0,19
08-09-25,Telangana,Medak,502110,2,17
08-09-25,Telangana,Medak,502117,0,4
08-09-25,Telangana,Medak,502248,1,36
08-09-25,Telangana,Medak,502251,1,3
08-09-25,Telangana,Medak,502277,0,1
08-09-25,Telangana,Medak,502280,1,0
08-09-25,Telangana,Medak,502286,8,44
08-09-25,Telangana,Medak,502306,0,5
08-09-25,Telangana,Medak,502310,0,2
08-09-25,Telangana,Medak,502313,5,32
08-09-25,Telangana,Medak,502319,1,8
08-09-25,Telangana,Medak,502321,2,9
08-09-25,Telangana,Medak,502331,0,13
08-09-25,Telangana,Medak,502335,1,1
08-09-25,Telangana,Medak,502336,0,7
08-09-25,Telangana,Medak,502372,1,3
08-09-25,Telangana,Medchal-malkajgiri,500018,6,37
08-09-25,Telangana,Medchal-malkajgiri,500037,4,24
08-09-25,Telangana,Medchal-malkajgiri,500049,0,1
08-09-25,Telangana,Medchal-malkajgiri,500051,0,5
08-09-25,Telangana,Medchal-malkajgiri,500068,1,17
08-09-25,Telangana,Medchal-malkajgiri,500072,11,44
08-09-25,Telangana,Medchal-malkajgiri,500100,0,4
08-09-25,Telangana,Medchal−malkajgiri,500056,0,2
08-09-25,Telangana,Medchal−malkajgiri,500087,0,1
08-09-25,Telangana,Mulugu,506344,0,6
08-09-25,Telangana,Mulugu,507133,2,15
08-09-25,Telangana,Nagarkurnool,509301,0,2
08-09-25,Telangana,Nagarkurnool,509320,2,20
08-09-25,Telangana,Nagarkurnool,509349,0,10
08-09-25,Telangana,Nagarkurnool,509357,0,4
08-09-25,Telangana,Nagarkurnool,509375,0,7
08-09-25,Telangana,Nalgonda,508101,0,1
08-09-25,Telangana,Nalgonda,508111,0,1
08-09-25,Telangana,Nalgonda,508115,2,5
08-09-25,Telangana,Nalgonda,508116,3,7
08-09-25,Telangana,Nalgonda,508201,0,4
08-09-25,Telangana,Nalgonda,508202,2,11
08-09-25,Telangana,Nalgonda,508204,1,11
08-09-25,Telangana,Nalgonda,508206,1,13
08-09-25,Telangana,Nalgonda,508210,0,19
08-09-25,Telangana,Nalgonda,508213,1,17
08-09-25,Telangana,Nalgonda,508218,0,8
08-09-25,Telangana,Nalgonda,508221,0,6
08-09-25,Telangana,Nalgonda,508223,1,1
08-09-25,Telangana,Nalgonda,508234,1,0
08-09-25,Telangana,Nalgonda,508243,1,74
08-09-25,Telangana,Nalgonda,508252,0,12
08-09-25,Telangana,Nalgonda,508257,1,25
08-09-25,Telangana,Narayanpet,509350,0,3
08-09-25,Telangana,Nirmal,504103,16,93
08-09-25,Telangana,Nirmal,504110,3,8
08-09-25,Telangana,Nirmal,504203,7,45
08-09-25,Telangana,Nizamabad,503003,3,16
08-09-25,Telangana,Nizamabad,503120,0,3
08-09-25,Telangana,Nizamabad,503122,0,5
08-09-25,Telangana,Nizamabad,503123,1,3
08-09-25,Telangana,Nizamabad,503125,0,2
08-09-25,Telangana,Nizamabad,503188,1,6
08-09-25,Telangana,Nizamabad,503212,2,25
08-09-25,Telangana,Nizamabad,503224,3,48
08-09-25,Telangana,Nizamabad,503225,0,7
08-09-25,Telangana,Nizamabad,503246,3,20
08-09-25,Telangana,Nizamabad,503308,0,21
08-09-25,Telangana,Nizamabad,505307,0,1
08-09-25,Telangana,Peddapalli,505187,0,27
08-09-25,Telangana,Peddapalli,505209,0,1
08-09-25,Telangana,Rajanna Sircilla,505404,1,7
08-09-25,Telangana,Rajanna Sircilla,505405,3,9
08-09-25,Telangana,Rangareddy,500068,0,2
08-09-25,Telangana,Rangareddy,501511,2,9
08-09-25,Telangana,Rangareddy,501512,0,4
08-09-25,Telangana,Sangareddy,502249,0,8
08-09-25,Telangana,Sangareddy,502290,0,1
08-09-25,Telangana,Sangareddy,502293,0,6
08-09-25,Telangana,Sangareddy,502296,1,8
08-09-25,Telangana,Sangareddy,502318,1,9
08-09-25,Telangana,Siddipet,502267,0,1
08-09-25,Telangana,Siddipet,502276,1,16
08-09-25,Telangana,Siddipet,502311,0,6
08-09-25,Telangana,Siddipet,502336,0,4
08-09-25,Telangana,Siddipet,502375,0,5
08-09-25,Telangana,Siddipet,505472,0,1
08-09-25,Telangana,Siddipet,505473,0,29
08-09-25,Telangana,Siddipet,505481,0,1
08-09-25,Telangana,Siddipet,505528,0,5
08-09-25,Telangana,Siddipet,506367,1,6
08-09-25,Telangana,Suryapet,508218,4,28
08-09-25,Telangana,Vikarabad,501101,3,59
08-09-25,Telangana,Vikarabad,501121,0,13
08-09-25,Telangana,Vikarabad,501203,0,3
08-09-25,Telangana,Vikarabad,501501,7,75
08-09-25,Telangana,Vikarabad,501503,1,0
08-09-25,Telangana,Vikarabad,509335,0,17
08-09-25,Telangana,Vikarabad,509336,20,116
08-09-25,Telangana,Warangal,506001,0,3
08-09-25,Telangana,Warangal,506002,1,15
08-09-25,Telangana,Warangal,506132,1,12
08-09-25,Telangana,Warangal,506134,0,3
08-09-25,Telangana,Warangal,506151,0,1
08-09-25,Telangana,Warangal,506168,0,2
08-09-25,Telangana,Warangal,506301,0,2
08-09-25,Telangana,Warangal,506317,0,4
08-09-25,Telangana,Warangal,506324,0,10
08-09-25,Telangana,Warangal,506345,0,1
08-09-25,Telangana,Warangal,506355,0,2
08-09-25,Telangana,Warangal,506366,1,4
08-09-25,Telangana,Warangal,506368,0,10
08-09-25,Telangana,Warangal,506381,1,3
08-09-25,Telangana,Warangal Rural,506122,1,45
08-09-25,Telangana,Warangal Rural,506134,0,7
08-09-25,Telangana,Warangal Rural,506330,2,53
08-09-25,Telangana,Warangal Rural,506365,0,4
08-09-25,Telangana,Warangal Urban,506003,0,1
08-09-25,Telangana,Warangal Urban,506005,1,7
08-09-25,Telangana,Warangal Urban,506144,0,3
08-09-25,Telangana,Yadadri.,508223,1,5
08-09-25,Telangana,Yadadri.,508285,0,20
09-09-25,Telangana,Adilabad,504109,0,1
09-09-25,Telangana,Adilabad,504208,2,4
09-09-25,Telangana,Bhadradri Kothagudem,507115,2,41
09-09-25,Telangana,Bhadradri Kothagudem,507116,1,11
09-09-25,Telangana,Bhadradri Kothagudem,507117,7,28
09-09-25,Telangana,Bhadradri Kothagudem,507120,0,11
09-09-25,Telangana,Bhadradri Kothagudem,507122,0,2
09-09-25,Telangana,Bhadradri Kothagudem,507137,5,7
09-09-25,Telangana,Hanumakonda,506143,0,2
09-09-25,Telangana,Hanumakonda,506151,0,11
09-09-25,Telangana,Hanumakonda,506310,0,8
09-09-25,Telangana,Hanumakonda,506391,0,12
09-09-25,Telangana,Hyderabad,500004,0,19
09-09-25,Telangana,Hyderabad,500023,4,32
09-09-25,Telangana,Hyderabad,500036,3,26
09-09-25,Telangana,Hyderabad,500042,2,4
09-09-25,Telangana,Hyderabad,500044,0,17
09-09-25,Telangana,Hyderabad,500064,4,43
09-09-25,Telangana,Hyderabad,500067,0,1
09-09-25,Telangana,Hyderabad,500080,0,8
09-09-25,Telangana,Hyderabad,500081,1,3
09-09-25,Telangana,Hyderabad,500085,0,2
09-09-25,Telangana,Hyderabad,500094,1,10
09-09-25,Telangana,Jagitial,505453,0,10
09-09-25,Telangana,Jagitial,505526,0,11
09-09-25,Telangana,Jangaon,506244,0,1
09-09-25,Telangana,Jangaon,506252,2,7
09-09-25,Telangana,Jangaon,506317,0,1
09-09-25,Telangana,Jangoan,506144,1,9
09-09-25,Telangana,Jangoan,506167,1,54
09-09-25,Telangana,Jangoan,506367,0,5
09-09-25,Telangana,Jayashankar Bhupalpally,506345,4,20
09-09-25,Telangana,Jayashankar Bhupalpally,506356,1,37
09-09-25,Telangana,Jogulamba Gadwal,509128,10,50
09-09-25,Telangana,Jogulamba Gadwal,509132,1,13
09-09-25,Telangana,K.v. Rangareddy,500047,8,43
09-09-25,Telangana,K.v. Rangareddy,500068,2,14
09-09-25,Telangana,K.v. Rangareddy,500084,1,29
09-09-25,Telangana,K.v. Rangareddy,500090,2,4
09-09-25,Telangana,K.v. Rangareddy,500098,0,3
09-09-25,Telangana,K.v. Rangareddy,500104,0,2
09-09-25,Telangana,K.v. Rangareddy,501111,0,3
09-09-25,Telangana,K.v. Rangareddy,501121,0,15
09-09-25,Telangana,K.v. Rangareddy,501359,3,28
09-09-25,Telangana,Nalgonda,508211,3,50
09-09-25,Telangana,Nalgonda,508218,0,5
09-09-25,Telangana,Nalgonda,508245,0,31
09-09-25,Telangana,Nalgonda,508254,2,25
09-09-25,Telangana,Nalgonda,508286,0,4
09-09-25,Telangana,Nalgonda,508376,0,2
09-09-25,Telangana,Narayanpet,509208,7,70
09-09-25,Telangana,Narayanpet,509351,0,12
09-09-25,Telangana,Nirmal,504103,12,108
09-09-25,Telangana,Nirmal,504104,0,11
09-09-25,Telangana,Nirmal,504106,3,46
09-09-25,Telangana,Nirmal,504110,0,5
09-09-25,Telangana,Nirmal,504310,1,22
09-09-25,Telangana,Nizamabad,503003,1,19
09-09-25,Telangana,Nizamabad,503101,0,3
09-09-25,Telangana,Nizamabad,503110,0,1
09-09-25,Telangana,Nizamabad,503124,1,7
09-09-25,Telangana,Nizamabad,503175,0,23
09-09-25,Telangana,Nizamabad,503188,0,3
09-09-25,Telangana,Nizamabad,503206,0,8
09-09-25,Telangana,Nizamabad,503213,0,23
09-09-25,Telangana,Nizamabad,503219,2,8
09-09-25,Telangana,Nizamabad,503224,2,52
09-09-25,Telangana,Nizamabad,503305,4,13
09-09-25,Telangana,Nizamabad,503306,1,8
09-09-25,Telangana,Nizamabad,503309,2,9
09-09-25,Telangana,Peddapalli,505162,1,1
09-09-25,Telangana,Peddapalli,505185,1,4
09-09-25,Telangana,Peddapalli,505214,0,2
09-09-25,Telangana,Rajanna Sircilla,505301,1,25
09-09-25,Telangana,Rajanna Sircilla,505403,1,8
09-09-25,Telangana,Rajanna Sircilla,505404,0,19
09-09-25,Telangana,Rajanna Sircilla,505524,1,14
09-09-25,Telangana,Rangareddy,501510,0,20
09-09-25,Telangana,Sangareddy,502273,3,10
09-09-25,Telangana,Sangareddy,502296,0,6
09-09-25,Telangana,Sangareddy,502307,0,4
09-09-25,Telangana,Sangareddy,502371,1,1
09-09-25,Telangana,Siddipet,502107,0,23
09-09-25,Telangana,Siddipet,502301,1,8
09-09-25,Telangana,Siddipet,506223,0,11
09-09-25,Telangana,Siddipet,506355,1,6
09-09-25,Telangana,Suryapet,508221,0,29
09-09-25,Telangana,Suryapet,508223,1,20
09-09-25,Telangana,Suryapet,508279,0,26
09-09-25,Telangana,Suryapet,508376,0,19
09-09-25,Telangana,Vikarabad,501502,4,23
09-09-25,Telangana,Wanaparthy,509105,0,8
09-09-25,Telangana,Wanaparthy,509110,0,6
09-09-25,Telangana,Wanaparthy,509203,0,3
09-09-25,Telangana,Wanaparthy,509235,0,1
09-09-25,Telangana,Warangal,506002,1,5
09-09-25,Telangana,Warangal,506005,0,1
09-09-25,Telangana,Warangal,506009,0,2
09-09-25,Telangana,Warangal,506101,2,22
09-09-25,Telangana,Warangal,506135,2,3
09-09-25,Telangana,Warangal,506172,0,14
09-09-25,Telangana,Warangal,506201,0,3
09-09-25,Telangana,Warangal,506221,2,9
09-09-25,Telangana,Warangal,506224,1,6
09-09-25,Telangana,Warangal,506332,1,3
09-09-25,Telangana,Warangal,506343,2,1
09-09-25,Telangana,Warangal,506349,0,5
09-09-25,Telangana,Warangal,506352,0,2
09-09-25,Telangana,Warangal,506365,1,10
09-09-25,Telangana,Warangal,506368,2,17
09-09-25,Telangana,Warangal Rural,506132,2,7
09-09-25,Telangana,Warangal Rural,506314,2,56
09-09-25,Telangana,Warangal Rural,506319,0,3
09-09-25,Telangana,Warangal Rural,506330,0,28
09-09-25,Telangana,Warangal Rural,506349,0,20
09-09-25,Telangana,Warangal Urban,505101,1,0
09-09-25,Telangana,Warangal Urban,506001,2,7
09-09-25,Telangana,Yadadri.,508101,3,50
09-09-25,Telangana,Yadadri.,508116,1,48
09-09-25,Telangana,Yadadri.,508253,2,9
09-09-25,Telangana,Yadadri.,508277,1,52
09-09-25,Telangana,Yadadri.,508284,2,44
09-09-25,Telangana,Yadadri.,508286,0,25
10-09-25,Telangana,Adilabad,504002,0,1
10-09-25,Telangana,Adilabad,504102,0,2
10-09-25,Telangana,Adilabad,504104,1,3
10-09-25,Telangana,Adilabad,504203,0,2
10-09-25,Telangana,Adilabad,504273,1,0
10-09-25,Telangana,Adilabad,504295,0,3
10-09-25,Telangana,Adilabad,504308,1,10
10-09-25,Telangana,Adilabad,504309,3,38
10-09-25,Telangana,Adilabad,504310,0,4
10-09-25,Telangana,Adilabad,504312,4,20
10-09-25,Telangana,Adilabad,504313,2,10
